"","CNTRYID","CNT","CNTSCHID","CNTSTUID","CYC","NatCen","STRATUM","SUBNATIO","OECD","BOOKID","ST001D01T","ST003D02T","ST003D03T","ST004D01T","ST005Q01TA","ST007Q01TA","ST011Q04TA","ST154Q01HA","IC001Q01TA","IC001Q02TA","IC001Q03TA","IC001Q04TA","IC001Q05TA","IC001Q07TA","IC009Q01TA","IC009Q02TA","IC009Q03TA","IC009Q05NA","IC009Q06NA","IC002Q01HA","IC004Q01HA","ST013Q01TA","MISCED","FISCED","HISCED","PARED","MISCED_D","FISCED_D","HISCED_D","PAREDINT","HISEI","MMINS","LMINS","SMINS","TMINS","STUBMI","ESCS","ICTHOME","ICTSCH","HEDRES","WEALTH","ICTRES","EMOSUPS","STIMREAD","ADAPTIVITY","BODYIMA","SOCONPA","PVMATH","PVREAD","PVSCIE","W_FSTUWT"
"5513",484,"MEX",48400217,48407563,"07MS","048400","MEX0007","4840000",1,15,10,9,2002,1,3,3,1,4,1,1,1,1,3,1,1,1,1,1,1,2,3,1,2,2,2,9,2,2,2,9,39.04,NA,NA,NA,NA,21.11,-1.2685,6,8,-0.6853,-0.4421,-0.7308,NA,-0.2654,0.4546,1.8425,0.9078,452.0994,453.1249,442.1645,204.91454
"5514",484,"MEX",48400217,48407804,"07MS","048400","MEX0007","4840000",1,19,10,9,2002,1,3,4,2,2,3,3,3,3,3,1,1,3,1,1,1,3,3,2,2,1,2,9,2,1,2,9,21.24,NA,NA,NA,NA,24.82,-2.0196,4,7,-1.3835,-0.9413,-1.5106,NA,0.5102,0.4572,0.5711,-1.0299,457.9765,402.0291,421.418,204.91454
"5515",484,"MEX",48400217,48407869,"07MS","048400","MEX0007","4840000",1,28,10,2,2002,2,4,2,1,1,1,1,1,1,2,1,1,1,1,1,1,5,5,2,1,6,6,16,1,6,6,16,62.13,60,60,120,NA,20.81,0.4197,10,10,-0.6947,0.0076,-0.349,-0.6576,-0.5827,0.1067,0.3359,-0.3986,403.7037,375.9166,397.0415,204.91454
"5516",484,"MEX",48400217,48408147,"07MS","048400","MEX0007","4840000",1,10,10,11,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.8007,397.2454,411.1867,204.91454
"5517",484,"MEX",48400218,48400255,"07MS","048400","MEX0008","4840000",1,20,10,10,2002,2,3,4,2,5,3,3,1,1,1,1,3,3,3,3,1,3,4,1,2,1,2,9,2,1,2,9,62.13,360,240,120,NA,17.5,-1.3172,8,2,-1.3835,-0.9585,-1.724,-2.4468,0.5102,2.0073,-1.0908,0.9078,373.3426,299.7496,314.7349,224.93049
"5518",484,"MEX",48400218,48400419,"07MS","048400","MEX0008","4840000",1,18,10,2,2002,1,3,3,2,4,3,3,1,3,3,1,3,1,1,1,1,4,5,2,2,2,2,9,2,2,2,9,22.57,NA,NA,NA,NA,23.38,-2.416,2,8,-1.956,-2.269,-2.2529,NA,1.3517,2.0073,0.9264,0.9078,377.7127,449.2899,475.9696,233.26124
"5519",484,"MEX",48400218,48401404,"07MS","048400","MEX0008","4840000",1,15,10,8,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393.1732,370.9664,389.5927,224.93049
"5520",484,"MEX",48400218,48401567,"07MS","048400","MEX0008","4840000",1,28,10,2,2002,1,3,3,1,2,NA,3,3,3,3,1,3,3,NA,1,1,4,4,1,2,2,2,9,2,2,2,9,NA,300,300,300,1500,18.49,-2.3477,3,3,-1.9183,-0.8912,-1.7601,1.0346,0.5102,2.0073,1.2097,0.9078,416.8301,437.9041,408.7315,233.26124
"5521",484,"MEX",48400218,48401581,"07MS","048400","MEX0008","4840000",1,24,10,8,2002,2,4,5,2,4,3,3,1,3,3,1,1,1,1,1,1,5,5,1,1,0,1,6,1,0,1,6,17,NA,NA,NA,NA,NA,-3.0651,5,7,-1.3835,-3.0201,-2.4931,NA,-0.0999,0.4572,-0.2393,-1.0299,380.8689,333.1339,365.3774,224.93049
"5522",484,"MEX",48400218,48401850,"07MS","048400","MEX0008","4840000",1,7,11,5,2002,2,3,4,2,5,3,3,1,1,1,1,3,3,1,3,1,4,4,1,2,1,2,9,2,1,2,9,17,NA,NA,NA,NA,17.93,-2.1898,8,4,-2.049,-1.0756,-1.4436,NA,2.0871,0.836,0.1306,-0.3986,372.6328,356.1873,423.1799,224.93049
"5523",484,"MEX",48400218,48402344,"07MS","048400","MEX0008","4840000",1,8,10,7,2002,2,3,3,2,4,3,3,1,1,2,3,3,3,1,1,1,3,4,3,2,2,2,9,2,2,2,9,33.83,NA,NA,NA,NA,19.11,-1.7927,4,4,-1.3835,-1.3192,-0.8399,NA,2.0871,2.0073,-0.8499,-1.0299,403.8721,392.756,395.4308,224.93049
"5524",484,"MEX",48400218,48402797,"07MS","048400","MEX0008","4840000",1,16,10,2,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,339.6422,349.5387,353.2994,224.93049
"5525",484,"MEX",48400218,48402815,"07MS","048400","MEX0008","4840000",1,12,10,5,2002,2,5,3,2,2,3,3,1,3,3,1,1,1,1,1,1,5,5,1,0,2,2,9,0,2,2,9,13.34,360,300,300,1440,17.93,-2.8112,4,9,-2.049,-2.8711,-2.2529,0.5029,0.2751,0.7368,0.2478,-1.0299,471.5666,487.9401,445.9363,224.93049
"5526",484,"MEX",48400218,48403060,"07MS","048400","MEX0008","4840000",1,3,10,4,2002,2,5,3,1,4,1,1,1,3,3,1,1,1,1,1,1,4,5,1,0,2,2,9,0,2,2,9,16.5,405,450,360,2385,16.23,-2.3225,6,10,-0.9386,-2.312,-1.9656,-0.6576,2.0871,1.323,0.1306,-0.0118,321.2443,268.8078,305.2153,224.93049
"5527",484,"MEX",48400218,48403381,"07MS","048400","MEX0008","4840000",1,21,10,10,2002,1,3,3,2,3,3,3,3,1,3,1,3,1,3,1,1,4,5,1,2,2,2,9,2,2,2,9,39.45,160,160,200,1000,19.92,-2.0531,3,5,-2.049,-2.1294,-1.7779,1.0346,-0.62,0.021,-0.2393,-0.124,410.5345,429.326,426.0636,233.26124
"5528",484,"MEX",48400218,48403552,"07MS","048400","MEX0008","4840000",1,6,10,6,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485.8515,459.2895,475.549,224.93049
"5529",484,"MEX",48400218,48403919,"07MS","048400","MEX0008","4840000",1,6,10,6,2002,1,3,5,1,4,1,1,1,1,1,NA,1,1,1,1,1,3,3,3,2,0,2,9,2,0,2,9,22.57,360,180,360,NA,NA,-1.8722,10,10,-1.0752,-1.076,-0.8794,1.0346,0.1214,-0.1687,0.1306,-0.5888,383.3969,326.0233,315.6351,233.26124
"5530",484,"MEX",48400218,48404051,"07MS","048400","MEX0008","4840000",1,9,10,10,2002,1,4,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,6,1,1,1,6,11.74,NA,NA,NA,NA,NA,-2.9752,NA,NA,-2.3391,-1.3346,-1.5044,NA,-0.3644,0.1067,NA,NA,452.6611,440.973,433.7243,233.26124
"5531",484,"MEX",48400218,48404806,"07MS","048400","MEX0008","4840000",1,13,10,8,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.8475,338.4515,328.7125,233.26124
"5532",484,"MEX",48400218,48404914,"07MS","048400","MEX0008","4840000",1,20,10,1,2002,1,4,5,2,3,2,3,1,3,3,1,3,1,1,1,1,3,4,1,1,0,1,6,1,0,1,6,22.57,NA,NA,NA,NA,20.08,-2.5549,6,8,-1.0527,-1.614,-1.5044,NA,1.4931,2.0073,0.1306,0.3334,440.2946,461.6888,461.1341,233.26124
"5533",484,"MEX",48400218,48404980,"07MS","048400","MEX0008","4840000",1,4,10,6,2002,2,1,2,2,2,3,2,1,1,1,1,3,2,1,3,1,1,3,4,4,6,6,16,4,6,6,16,63.03,585,455,195,NA,19.53,0.4608,8,6,-1.9645,0.2079,-0.5742,-2.0819,-0.2336,0.3721,-0.8499,-0.0974,333.7647,320.2651,330.8962,224.93049
"5534",484,"MEX",48400218,48405112,"07MS","048400","MEX0008","4840000",1,36,10,5,2002,2,3,5,2,5,3,3,2,3,3,2,3,1,1,1,1,4,4,1,2,0,2,9,2,0,2,9,17,120,90,120,450,22.86,-2.6102,4,9,-1.3835,-2.759,-2.4931,-0.6576,0.2464,2.0073,-0.6487,-1.0299,410.1895,387.8062,408.1301,224.93049
"5535",484,"MEX",48400218,48405900,"07MS","048400","MEX0008","4840000",1,14,10,1,2002,1,3,3,2,3,3,3,1,1,3,1,3,1,1,1,1,4,5,1,2,2,2,9,2,2,2,9,27.91,NA,NA,NA,NA,21.48,-2.092,5,7,-1.6618,-1.3338,-1.5044,NA,-0.0999,-0.5786,0.9114,-0.0974,380.6194,371.7923,389.4622,233.26124
"5536",484,"MEX",48400218,48406100,"07MS","048400","MEX0008","4840000",1,17,10,2,2002,2,4,4,2,2,3,3,1,1,1,1,3,3,3,3,3,5,5,1,1,1,1,6,1,1,1,6,30.34,NA,NA,NA,NA,27.68,-2.8661,8,3,-2.049,-2.7319,-2.3112,-0.6576,0.5102,0.4572,NA,-1.0299,416.4731,360.8467,391.8308,224.93049
"5537",484,"MEX",48400218,48406150,"07MS","048400","MEX0008","4840000",1,5,10,6,2002,2,1,2,1,5,1,1,1,1,1,1,1,1,1,1,1,1,4,4,6,3,6,16,6,3,6,16,53.15,600,600,600,NA,23.1,0.0736,11,9,-1.2793,-0.6067,-0.8111,-2.4468,1.4882,-2.2652,-1.9373,0.9078,410.0302,434.2997,456.5509,224.93049
"5538",484,"MEX",48400218,48406334,"07MS","048400","MEX0008","4840000",1,10,10,6,2002,1,3,3,2,4,3,3,1,3,3,1,3,3,2,1,1,4,5,1,2,2,2,9,2,2,2,9,16.5,300,240,240,1500,21.48,-2.7015,2,6,-2.049,-2.5235,-2.0409,-0.6576,0.2464,0.8329,0.9248,0.3691,365.1157,413.5094,405.1318,233.26124
"5539",484,"MEX",48400218,48406823,"07MS","048400","MEX0008","4840000",1,2,10,1,2002,1,4,3,2,3,1,2,1,1,2,1,1,2,2,1,1,5,5,2,1,2,2,9,1,2,2,9,27.91,480,360,360,2640,21.48,-1.8983,11,10,-1.5925,-1.3559,-0.5742,-1.5824,0.5102,-0.0791,-1.0908,-2.9377,392.8914,408.0317,392.8422,233.26124
"5540",484,"MEX",48400218,48407070,"07MS","048400","MEX0008","4840000",1,22,10,3,2002,1,4,3,1,4,1,1,1,1,3,1,3,1,3,1,1,4,5,1,1,2,2,9,1,2,2,9,44.94,300,180,180,NA,31.53,-1.6431,8,6,-0.6853,-1.5289,-1.1562,1.0346,0.2464,0.4572,-0.2393,-1.0299,410.5133,418.6142,417.1611,233.26124
"5541",484,"MEX",48400218,48407199,"07MS","048400","MEX0008","4840000",1,23,10,11,2002,2,5,3,2,4,3,3,1,1,1,1,3,3,1,1,1,2,3,2,0,2,2,9,0,2,2,9,22.57,NA,NA,NA,NA,NA,-2.169,6,7,-1.6618,-1.8239,-1.724,NA,2.0871,2.0073,-1.0897,-0.3986,392.2121,387.3835,394.3306,224.93049
"5542",484,"MEX",48400218,48407823,"07MS","048400","MEX0008","4840000",1,19,10,1,2002,2,3,3,2,5,3,3,1,1,3,1,3,1,3,1,1,5,5,1,2,2,2,9,2,2,2,9,17,NA,NA,NA,NA,25.47,-2.393,4,5,-2.3391,-1.6064,-1.9299,NA,0.5102,0.4572,0.133,-1.0299,445,427.7286,471.3969,224.93049
"5543",484,"MEX",48400218,48408103,"07MS","048400","MEX0008","4840000",1,1,10,6,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351.0586,364.6013,375.106,233.26124
"5544",484,"MEX",48400219,48400283,"07MS","048400","MEX0005","4840000",1,1,9,12,2002,2,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,3,2,5,6,6,6,16,6,6,6,16,68.77,250,250,200,2250,17.3,0.7709,10,7,-0.1357,-0.0739,-0.7308,-0.6576,-1.7115,-0.5786,0.9264,-0.426,555.2206,556.2526,505.0488,141.05488
"5545",484,"MEX",48400219,48400913,"07MS","048400","MEX0005","4840000",1,12,9,3,2002,1,1,1,1,4,1,1,1,1,2,1,1,3,3,1,1,2,2,4,6,6,6,16,6,6,6,16,86.72,250,250,300,2250,23.42,0.8164,10,4,-0.6853,-0.6427,-0.112,0.6402,0.5102,2.0073,1.8425,0.9078,515.8974,604.0484,550.5118,138.54167
"5546",484,"MEX",48400219,48400951,"07MS","048400","MEX0005","4840000",1,6,9,6,2002,2,1,2,1,5,1,1,1,1,2,1,1,2,NA,1,3,2,3,4,6,3,6,16,6,3,6,16,86.72,275,275,330,2475,23.31,1.586,10,4,0.1806,0.8933,0.4826,1.0346,2.0871,2.0073,1.1934,-1.0299,524.7269,567.8813,512.0573,141.05488
"5547",484,"MEX",48400219,48402128,"07MS","048400","MEX0005","4840000",1,10,9,12,2002,2,1,1,1,5,1,3,1,1,1,1,1,1,1,1,1,4,3,5,6,6,6,16,6,6,6,16,57.03,250,250,200,2700,21.38,0.3828,10,8,-0.9779,-0.5292,-0.4533,NA,0.8945,0.1041,1.8425,0.9078,492.6693,562.3945,533.9231,141.05488
"5548",484,"MEX",48400219,48402157,"07MS","048400","MEX0005","4840000",1,13,9,8,2002,2,3,1,1,2,1,1,1,1,1,1,1,3,3,3,2,2,2,2,2,6,6,16,2,6,6,16,76.65,250,250,300,2250,18.59,0.6584,10,4,-0.6853,-0.1043,-1.2708,-2.4468,-0.3302,-0.1687,0.8489,-1.0299,408.2725,436.0686,407.827,141.05488
"5549",484,"MEX",48400219,48402676,"07MS","048400","MEX0005","4840000",1,18,9,5,2002,2,1,1,1,3,1,1,1,1,3,1,1,2,2,1,2,2,2,3,6,6,6,16,6,6,6,16,72.27,250,250,300,2250,19.05,0.6776,10,9,-0.4903,-0.3844,-0.1536,0.2127,1.5391,1.323,0.5711,-1.0299,519.2227,524.4384,542.533,141.05488
"5550",484,"MEX",48400219,48402885,"07MS","048400","MEX0005","4840000",1,24,9,6,2002,1,1,2,1,3,3,1,1,1,2,1,2,2,2,1,2,3,2,3,6,3,6,16,6,3,6,16,88.31,250,250,200,2250,19.72,1.4759,10,9,1.1793,0.8305,0.9144,-0.6576,-1.3451,-1.601,NA,-0.3986,444.0491,475.7812,457.0519,138.54167
"5551",484,"MEX",48400219,48403084,"07MS","048400","MEX0005","4840000",1,14,9,9,2002,2,1,1,1,5,1,1,1,1,1,1,1,3,3,1,1,2,2,3,4,4,4,12,4,4,4,12,30.34,250,250,200,2000,24.38,-0.5319,10,6,-0.4903,0.5131,-0.044,-0.6576,0.5135,0.8329,-0.65,-0.5888,430.682,547.7126,483.849,141.05488
"5552",484,"MEX",48400219,48403207,"07MS","048400","MEX0005","4840000",1,4,9,9,2002,1,2,1,1,2,1,2,3,1,2,1,1,1,2,3,1,3,2,5,5,6,6,16,5,6,6,16,57.99,225,225,180,NA,19.38,0.3001,8,7,-0.4903,-0.5987,-0.1536,0.5029,-0.732,-0.5786,1.5661,0.9078,478.0329,545.6033,476.4184,138.54167
"5553",484,"MEX",48400219,48403343,"07MS","048400","MEX0005","4840000",1,5,9,12,2002,1,1,2,1,2,3,1,2,1,1,1,1,3,3,1,1,3,3,4,5,6,6,16,5,6,6,16,70.57,NA,NA,NA,NA,22.22,0.9168,8,5,-1.0752,0.8583,0.3875,NA,-0.6575,1.323,0.1306,-0.0974,487.9629,566.3696,538.024,138.54167
"5554",484,"MEX",48400219,48403611,"07MS","048400","MEX0005","4840000",1,22,9,9,2002,2,2,2,1,1,1,1,1,1,1,1,2,3,3,2,3,2,2,4,6,6,6,16,6,6,6,16,88.31,250,200,150,600,23.11,1.5988,9,4,1.1793,0.7592,0.6901,-0.6576,-0.62,-1.0504,0.8489,0.9078,511.341,505.0255,507.9169,141.05488
"5555",484,"MEX",48400219,48403809,"07MS","048400","MEX0005","4840000",1,16,8,12,2002,1,1,NA,1,5,1,1,1,1,1,1,3,3,3,3,3,3,4,2,4,NA,4,12,4,NA,4,12,73.91,NA,NA,NA,NA,22.66,0.3055,11,2,1.1793,0.0694,-0.3195,-0.6576,-0.62,-1.0467,0.1306,-1.0299,387.7872,432.1276,392.0293,143.12869
"5556",484,"MEX",48400219,48404299,"07MS","048400","MEX0005","4840000",1,9,9,12,2002,2,1,1,1,2,3,1,2,1,1,1,1,3,3,1,2,3,3,4,6,6,6,16,6,6,6,16,86.72,NA,NA,NA,NA,23.88,0.7763,9,5,-0.6122,-0.5558,-0.349,NA,1.1543,2.0073,0.1306,0.9078,443.8253,461.3701,470.3453,141.05488
"5557",484,"MEX",48400219,48404361,"07MS","048400","MEX0005","4840000",1,20,9,9,2002,2,1,1,2,5,3,2,3,1,2,1,1,2,3,3,3,2,3,4,6,4,6,16,6,4,6,16,62.39,250,250,300,2250,28.74,0.2149,6,3,-1.6618,-0.6298,-1.7779,1.0346,-0.3302,-0.474,-0.5858,-1.0299,541.5656,610.2579,584.8851,141.05488
"5558",484,"MEX",48400219,48404861,"07MS","048400","MEX0005","4840000",1,19,9,11,2002,1,2,2,1,2,3,1,2,1,1,1,1,3,3,1,1,2,2,3,6,6,6,16,6,6,6,16,79.74,NA,NA,NA,NA,20.69,0.7448,9,5,-0.011,-0.4391,-0.1536,NA,0.2464,-0.1716,0.0422,0.9078,521.7601,544.7558,517.6937,138.54167
"5559",484,"MEX",48400219,48404876,"07MS","048400","MEX0005","4840000",1,2,9,10,2002,2,3,1,1,5,1,1,1,1,1,1,1,3,3,1,3,3,3,2,2,4,4,12,2,4,4,12,20.95,250,250,250,2250,26.22,-1.0817,9,5,-1.0118,-0.2321,-0.4533,1.0346,-0.2336,-0.1716,0.1306,0.9078,489.4624,545.6087,501.0797,141.05488
"5560",484,"MEX",48400219,48405319,"07MS","048400","MEX0005","4840000",1,21,9,12,2002,2,2,2,1,2,1,1,1,1,1,1,1,3,3,1,1,1,2,2,6,6,6,16,6,6,6,16,73.38,250,250,300,2250,20.06,0.9345,10,6,-0.6853,0.8389,-0.0013,1.0346,0.2464,1.1813,0.9248,0.3691,517.559,557.4067,488.7459,141.05488
"5561",484,"MEX",48400219,48405515,"07MS","048400","MEX0005","4840000",1,8,9,12,2002,2,2,1,1,5,1,3,2,1,1,1,1,3,3,1,2,4,4,3,6,6,6,16,6,6,6,16,86.72,250,250,300,1700,19.38,1.155,9,7,1.1793,0.2586,0.0595,1.0346,2.0871,0.836,-0.5743,0.9078,438.8948,483.4376,478.4463,141.05488
"5562",484,"MEX",48400219,48405943,"07MS","048400","MEX0005","4840000",1,17,9,1,2002,1,3,2,1,5,1,1,2,1,1,1,1,1,1,2,1,2,3,5,6,6,6,16,6,6,6,16,60.29,250,250,250,NA,17.67,0.4915,10,9,-0.1357,-0.6808,-0.8794,0.3622,-0.9225,-0.5786,-0.65,-1.0299,500.554,517.3567,494.029,138.54167
"5563",484,"MEX",48400219,48406637,"07MS","048400","MEX0005","4840000",1,35,9,10,2002,1,3,3,1,2,1,1,3,1,1,1,1,NA,3,1,1,2,2,3,2,2,2,9,2,2,2,9,30.34,NA,NA,NA,NA,26.17,-1.3753,8,5,-0.6853,-0.792,-1.1266,NA,1.4931,0.836,-0.4192,-1.0299,467.2263,512.9251,516.5526,138.54167
"5564",484,"MEX",48400219,48407312,"07MS","048400","MEX0005","4840000",1,7,9,11,2002,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,2,2,4,3,6,5,6,16,6,5,6,16,85.41,NA,NA,NA,NA,22.58,0.7581,10,5,-1.0118,-0.4156,-0.6928,NA,-1.515,-1.4537,0.8489,-0.3986,433.2615,453.4821,440.5236,138.54167
"5565",484,"MEX",48400220,48400096,"07MS","048400","MEX0010","4840000",1,14,10,3,2002,2,3,3,2,3,3,3,2,1,1,1,3,3,1,3,2,2,3,2,2,2,2,9,2,2,2,9,17,NA,NA,NA,NA,24.22,-1.9509,7,3,-1.5925,-0.6036,-1.187,NA,-0.62,-0.1687,1.3115,0.9078,366.5468,373.3128,334.0292,179.01354
"5566",484,"MEX",48400220,48400149,"07MS","048400","MEX0010","4840000",1,11,10,1,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405.4854,422.8826,422.226,169.58838
"5567",484,"MEX",48400220,48400678,"07MS","048400","MEX0010","4840000",1,24,10,4,2002,1,1,3,1,2,3,2,3,1,3,1,3,3,3,3,3,4,4,1,4,2,4,12,4,2,4,12,NA,NA,NA,NA,NA,21.3,-0.904,5,1,-1.9183,-1.0495,-1.187,NA,0.5102,0.5437,1.8425,-1.0299,316.5579,303.8492,299.1202,169.58838
"5568",484,"MEX",48400220,48400805,"07MS","048400","MEX0010","4840000",1,2,10,2,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,429.8897,435.8555,425.8563,169.58838
"5569",484,"MEX",48400220,48400815,"07MS","048400","MEX0010","4840000",1,17,10,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,313.9175,379.6068,383.1261,169.58838
"5570",484,"MEX",48400220,48400928,"07MS","048400","MEX0010","4840000",1,13,11,12,2002,1,3,3,1,2,1,1,1,1,3,1,1,1,1,1,1,3,3,2,2,2,2,9,2,2,2,9,39.02,270,135,180,1710,NA,-1.291,9,8,-0.6853,-0.3762,0.1042,1.0346,2.0871,0.5464,1.1934,0.9078,428.0218,457.7911,410.2208,169.58838
"5571",484,"MEX",48400220,48400993,"07MS","048400","MEX0010","4840000",1,4,10,1,2002,1,3,1,2,2,2,2,1,1,1,NA,3,3,1,1,1,4,4,1,2,6,6,16,2,6,6,16,31.08,NA,NA,NA,NA,20.96,-0.8567,8,4,-1.3835,-1.6551,-1.6559,NA,1.4931,-1.1725,-0.3417,-1.0471,344.1204,408.2445,378.8515,169.58838
"5572",484,"MEX",48400220,48401082,"07MS","048400","MEX0010","4840000",1,13,10,7,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391.4463,396.5528,383.3887,179.01354
"5573",484,"MEX",48400220,48401491,"07MS","048400","MEX0010","4840000",1,10,10,8,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,353.9154,324.2603,380.6967,179.01354
"5574",484,"MEX",48400220,48401863,"07MS","048400","MEX0010","4840000",1,22,10,7,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,409.7985,401.5215,397.7899,179.01354
"5575",484,"MEX",48400220,48402554,"07MS","048400","MEX0010","4840000",1,35,10,5,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365.732,307.2038,336.9332,179.01354
"5576",484,"MEX",48400220,48402845,"07MS","048400","MEX0010","4840000",1,8,10,7,2002,1,1,1,1,2,2,1,1,1,3,1,2,1,1,1,1,2,3,1,5,5,5,14,5,5,5,14.5,24.16,225,135,225,1710,20.7,-0.7448,9,7,0.0477,-0.4391,-0.1536,-0.6576,0.2464,0.8329,0.5694,-1.0299,340.5321,310.2102,320.1476,169.58838
"5577",484,"MEX",48400220,48403092,"07MS","048400","MEX0010","4840000",1,15,10,2,2002,1,3,3,1,5,3,1,3,3,3,3,3,3,3,1,3,2,3,1,2,2,2,9,2,2,2,9,NA,NA,NA,NA,NA,NA,-2.7485,2,2,-1.3525,-3.0637,-2.2529,NA,-0.62,-0.5786,-0.6487,-0.0974,362.7635,406.1213,342.6603,169.58838
"5578",484,"MEX",48400220,48403478,"07MS","048400","MEX0010","4840000",1,7,10,4,2002,1,3,3,1,2,2,3,3,1,3,1,2,2,2,3,3,1,4,1,2,2,2,9,2,2,2,9,23.53,NA,NA,NA,NA,27.58,-1.8107,5,7,-0.6853,-0.8108,-1.2275,NA,0.0538,-0.1716,-0.7832,0.3334,366.3609,386.0059,398.149,169.58838
"5579",484,"MEX",48400220,48404082,"07MS","048400","MEX0010","4840000",1,6,11,4,2002,1,1,2,1,3,1,1,1,1,1,1,3,3,3,3,3,4,4,3,4,6,6,16,4,6,6,16,82.41,280,240,280,NA,28.34,1.3879,10,0,0.1806,2.9649,3.601,1.0346,2.0871,0.8329,-0.2393,-1.0299,302.293,373.3653,305.9542,169.58838
"5580",484,"MEX",48400220,48404475,"07MS","048400","MEX0010","4840000",1,2,10,7,2002,2,2,2,1,4,3,1,3,1,2,1,3,3,3,3,2,3,2,3,6,3,6,16,6,3,6,16,72.3,250,200,250,NA,20.07,0.4297,7,2,-1.2793,-0.7272,-1.2275,-0.6576,-0.9225,-0.5786,0.1306,-2.1377,435.7821,434.3772,459.3945,179.01354
"5581",484,"MEX",48400220,48404553,"07MS","048400","MEX0010","4840000",1,11,10,2,2002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,437.4165,472.2819,463.6303,179.01354
"5582",484,"MEX",48400220,48404832,"07MS","048400","MEX0010","4840000",1,21,10,4,2002,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394.3827,412.604,422.6555,169.58838
