CNTRYID,CNT,CNTSCHID,CNTSTUID,CYC,NatCen,STRATUM,SUBNATIO,OECD,ST013Q01TA,MISCED,FISCED,HISCED,PARED,MISCED_D,FISCED_D,HISCED_D,PAREDINT,HISEI,MMINS,LMINS,SMINS,TMINS,STUBMI,ESCS,ICTHOME,ICTSCH,HEDRES,WEALTH,ICTRES,EMOSUPS,STIMREAD,ADAPTIVITY,BODYIMA,SOCONPA,PVMATH,PVREAD,PVSCIE
484,MEX,48400136,48402278,07MS,048400,MEX0007,4840000,1,1,4,1,4,12.00,4,1,4,12.00,17.00,480,480,480,2400,21.88,-1.9623,3,6,-1.0118,-2.5421,-2.4637,-0.6576,2.0871,0.9370,1.3115,0.9078,437.94,410.91,427.10
484,MEX,48400136,48402589,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,440.48,405.45,455.75
484,MEX,48400136,48403045,07MS,048400,MEX0007,4840000,1,2,4,1,4,12.00,4,1,4,12.00,17.00,240,240,240,,30.78,-1.7377,6,7,-1.7257,-1.5317,-1.7240,1.0346,0.8945,0.9370,,0.3334,293.12,357.82,368.12
484,MEX,48400136,48403138,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,397.69,362.72,369.62
484,MEX,48400136,48403491,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,355.38,321.80,376.94
484,MEX,48400136,48403953,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,443.64,455.10,471.75
484,MEX,48400136,48404133,07MS,048400,MEX0007,4840000,1,3,5,5,5,14.00,5,5,5,14.50,22.57,150,250,150,1250,23.62,-0.7284,10,10,-0.9649,-0.7031,-0.4985,1.0346,2.0871,0.4572,-0.6487,0.9078,327.61,311.96,289.23
484,MEX,48400136,48404264,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,408.42,413.73,415.03
484,MEX,48400136,48404320,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,394.61,356.27,392.32
484,MEX,48400136,48404604,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,35.34,180,540,720,2160,20.55,-1.9749,4,8,-1.0527,-2.3662,-2.3729,1.0346,0.5102,0.4572,-0.5858,0.9078,460.58,450.40,458.85
484,MEX,48400136,48404713,07MS,048400,MEX0007,4840000,1,5,4,2,4,12.00,4,2,4,12.00,39.04,165,165,385,1760,18.29,-0.0474,9,8,1.1793,0.7467,0.3692,-2.4468,0.5102,2.0073,1.0170,0.1965,525.55,514.40,535.51
484,MEX,48400136,48404720,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,484.13,473.05,498.34
484,MEX,48400136,48405432,07MS,048400,MEX0007,4840000,1,3,4,4,4,12.00,4,4,4,12.00,,240,180,180,,17.58,-1.6463,2,1,-1.7257,-2.9875,-2.5634,-1.1847,0.8945,2.0073,-1.0276,,320.23,301.46,294.03
484,MEX,48400136,48405439,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,545.34,506.00,498.39
484,MEX,48400136,48405851,07MS,048400,MEX0007,4840000,1,3,2,1,2,9.00,2,1,2,9.00,17.00,180,180,360,1800,22.49,-1.9466,8,7,-0.6853,-0.9290,-1.1562,0.6364,1.4931,0.6350,-1.0908,0.9078,466.54,527.22,559.63
484,MEX,48400136,48406214,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,436.12,409.19,444.84
484,MEX,48400136,48406274,07MS,048400,MEX0007,4840000,1,4,6,2,6,16.00,6,2,6,16.00,44.94,180,120,240,660,25.33,0.0986,10,10,1.1793,-0.5020,-0.6231,1.0346,1.4882,2.0073,-0.0078,0.9078,444.55,442.03,446.11
484,MEX,48400136,48406665,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,17.69,,,,,,-2.1512,4,10,-1.0527,-1.9308,-2.3112,-0.6576,0.5102,0.4572,-0.5858,-1.0299,420.27,421.40,383.76
484,MEX,48400136,48406745,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,22.57,150,150,400,1750,20.00,-1.9535,5,7,-1.0118,-1.3561,-1.2275,0.2169,-0.2336,-0.5786,-2.4111,-0.3986,453.81,421.70,402.30
484,MEX,48400136,48407056,07MS,048400,MEX0007,4840000,1,2,6,1,6,16.00,6,1,6,16.00,58.77,,,,,25.30,-0.0183,8,9,-0.1357,-1.1521,-1.5445,-0.6576,0.5102,0.4572,-0.5730,-0.5578,438.94,467.81,435.22
484,MEX,48400136,48407129,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,355.26,360.27,392.75
484,MEX,48400136,48407515,07MS,048400,MEX0007,4840000,1,1,5,1,5,14.00,5,1,5,14.50,39.04,135,135,90,,20.08,-0.4415,9,6,-1.0118,-0.0748,-0.3490,-0.6576,0.2464,0.1915,-0.5743,-1.0299,501.09,445.64,457.30
484,MEX,48400136,48407687,07MS,048400,MEX0007,4840000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,401.12,406.09,420.95
484,MEX,48400137,48400486,07MS,048400,MEX0003,4840000,1,1,1,1,1,6.00,1,1,1,6.00,17.00,,,,,25.11,-3.5637,2,4,-2.3503,-4.2625,-2.9116,,-2.3003,-2.2652,0.5694,-1.6926,283.47,262.20,297.19
484,MEX,48400137,48403412,07MS,048400,MEX0003,4840000,1,1,2,1,2,9.00,2,1,2,9.00,22.57,,,,,24.12,-2.3304,4,3,-1.6618,-1.9858,-1.9827,,1.4931,2.0073,0.0422,0.0157,487.86,556.11,526.68
484,MEX,48400137,48406362,07MS,048400,MEX0003,4840000,1,6,0,1,1,6.00,0,1,1,6.00,17.00,,,,,20.78,-3.1152,5,6,-1.9560,-3.2807,-2.9116,,0.0236,-0.1716,-0.4916,-0.5578,287.69,260.44,274.64
484,MEX,48400138,48400033,07MS,048400,MEX0007,4840000,1,2,2,6,6,16.00,2,6,6,16.00,62.13,200,250,300,1650,15.63,0.1033,11,8,-1.0118,-0.3276,-0.8794,0.5029,-1.1919,-1.0504,-0.3417,-1.0299,336.20,268.21,307.92
484,MEX,48400138,48400288,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,24.16,,,,,23.12,-2.1724,4,5,-1.6692,-1.8464,-1.9827,,-0.6163,-0.1716,,-0.1240,492.73,510.22,503.01
484,MEX,48400138,48400642,07MS,048400,MEX0007,4840000,1,1,2,,2,9.00,2,,2,9.00,27.91,,,,,,-2.0584,9,4,-1.6155,-1.3301,-1.7226,,-1.3019,0.4572,-1.0908,-0.3986,350.23,418.76,376.00
484,MEX,48400138,48400754,07MS,048400,MEX0007,4840000,1,1,6,6,6,16.00,6,6,6,16.00,,250,250,250,1750,26.71,-0.1021,9,10,-0.1357,-0.7451,-0.8794,1.0346,-1.5150,-2.2652,,-1.0299,390.73,287.11,297.76
484,MEX,48400138,48401153,07MS,048400,MEX0007,4840000,1,1,6,4,6,16.00,6,4,6,16.00,24.45,200,200,200,1750,18.69,-1.3468,3,2,-2.0490,-2.3362,-1.9827,1.0346,2.0004,2.0073,0.9991,0.9078,461.04,447.70,451.27
484,MEX,48400138,48401171,07MS,048400,MEX0007,4840000,1,1,4,2,4,12.00,4,2,4,12.00,40.54,,,,,27.22,-1.1776,5,7,-1.3525,-1.0168,-1.2275,,0.2751,0.4572,1.2097,-0.0974,484.67,491.51,484.64
484,MEX,48400138,48401701,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,25.95,200,150,200,1250,17.56,-1.8338,5,5,-0.4903,-0.9866,-1.2176,-1.5824,-0.6200,-0.5786,0.9114,-1.0299,427.59,370.48,385.39
484,MEX,48400138,48402670,07MS,048400,MEX0007,4840000,1,1,2,5,5,14.00,2,5,5,14.50,53.77,200,150,200,1750,23.15,-0.7495,7,6,-2.3391,-1.2717,-1.7779,0.2127,0.2751,0.1915,-1.1002,0.9078,420.01,459.89,434.39
484,MEX,48400138,48402703,07MS,048400,MEX0007,4840000,1,1,6,6,6,16.00,6,6,6,16.00,62.13,200,100,150,1500,48.49,0.3605,7,3,-0.6853,-0.2840,-0.5742,1.0346,0.1129,-0.5786,-0.8389,-1.0299,387.14,360.11,384.69
484,MEX,48400138,48403137,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,17.00,250,250,250,2000,28.54,-2.2254,5,5,-1.6618,-1.1440,-1.7779,0.2169,-0.1313,-0.5786,-0.6487,-1.0299,381.23,402.51,367.66
484,MEX,48400138,48403244,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,,400,250,300,2300,,0.1091,9,7,-0.6122,-1.0760,-0.8794,1.0346,0.5102,0.1067,1.3115,0.9078,357.52,315.10,301.65
484,MEX,48400138,48403301,07MS,048400,MEX0007,4840000,1,1,1,1,1,6.00,1,1,1,6.00,51.50,,,,,,-2.3216,4,9,-1.0527,-2.6571,-2.3112,,0.1494,2.0073,,0.9078,400.68,420.84,377.58
484,MEX,48400138,48403428,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,30.78,210,140,210,,23.03,-1.5445,5,4,-1.3311,-2.0996,-1.7779,0.6402,-0.3302,-0.1687,0.1306,-0.3986,372.15,368.63,388.73
484,MEX,48400138,48403653,07MS,048400,MEX0007,4840000,1,1,2,1,2,9.00,2,1,2,9.00,40.54,250,250,150,1750,24.84,-1.9245,4,6,-1.6618,-1.7550,-1.9827,1.0346,0.6521,0.1915,0.5711,0.9078,454.63,441.10,437.42
484,MEX,48400138,48403743,07MS,048400,MEX0007,4840000,1,2,4,5,5,14.00,4,5,5,14.50,31.46,,,,,27.28,-0.9804,3,8,-1.6618,-1.3004,-1.7779,,0.8945,0.4572,-0.8377,-1.0299,415.19,393.28,410.98
484,MEX,48400138,48403763,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,27.91,200,150,150,2000,17.01,-2.2231,4,3,-2.3391,-2.3907,-2.1907,1.0346,0.0205,0.3721,-0.5858,0.9078,433.78,406.60,360.37
484,MEX,48400138,48404167,07MS,048400,MEX0007,4840000,1,1,1,2,2,9.00,1,2,2,9.00,27.91,200,150,150,1300,23.44,-2.2391,3,6,-1.6618,-2.1772,-1.7779,-0.6576,-0.2336,0.4572,0.1306,-0.1240,501.20,519.28,534.21
484,MEX,48400138,48404419,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,33.83,200,150,150,600,20.76,-1.5834,6,3,-0.1357,-1.4541,-1.2275,1.0346,0.2432,0.5464,0.1306,0.3334,369.57,407.87,375.67
484,MEX,48400138,48404814,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,27.91,,,,,,-1.8199,7,6,0.0477,-1.6392,-0.9400,,0.1808,2.0073,1.3115,0.3334,428.65,432.48,427.26
484,MEX,48400138,48405444,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,28.52,150,150,200,1250,21.60,-2.4430,4,2,-2.0490,-2.4990,-2.1907,-0.6576,0.5102,0.4572,0.1306,-1.0299,401.93,332.88,356.75
484,MEX,48400138,48405447,07MS,048400,MEX0007,4840000,1,3,1,1,1,6.00,1,1,1,6.00,27.91,75,125,100,400,29.30,-2.0758,11,8,0.0477,-1.2693,-0.9400,1.0346,0.2783,0.8329,-2.4111,-1.0299,352.86,303.43,349.44
484,MEX,48400138,48405591,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,43.33,150,150,150,600,21.38,-1.3339,8,9,-1.0118,-0.6712,-0.6068,-1.0657,-0.3302,1.3230,-0.2393,-1.0299,443.11,425.54,414.87
484,MEX,48400138,48405719,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,53.77,100,60,60,240,21.09,-1.1896,7,7,1.1793,-1.6990,-0.9400,1.0346,2.0871,0.7397,-1.0360,0.9078,318.51,326.19,355.52
484,MEX,48400138,48406460,07MS,048400,MEX0007,4840000,1,1,2,2,2,9.00,2,2,2,9.00,31.46,160,120,120,1400,19.07,-1.8404,6,6,0.0477,-2.0492,-1.2176,-0.6576,2.0871,2.0073,0.9114,-0.2337,416.20,489.54,468.18
484,MEX,48400138,48407045,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,25.95,200,150,150,1800,24.65,-1.4176,11,3,-0.5492,-1.5304,-1.4635,0.6402,0.5102,-0.5786,-1.1537,-1.0299,389.12,405.32,361.26
484,MEX,48400138,48407079,07MS,048400,MEX0007,4840000,1,2,1,1,1,6.00,1,1,1,6.00,30.34,250,200,150,1750,,-2.7870,5,2,-2.8259,-2.0531,-1.7779,1.0346,-2.3003,-2.2652,-0.6375,0.9078,397.35,424.29,397.77
484,MEX,48400138,48407437,07MS,048400,MEX0007,4840000,1,2,5,2,5,14.00,5,2,5,14.50,27.91,200,150,400,1750,28.02,-0.9919,8,5,-0.4903,-1.6987,-0.6231,-0.6576,-0.6200,0.8329,0.5711,0.9078,421.40,447.91,454.49
484,MEX,48400138,48407605,07MS,048400,MEX0007,4840000,1,2,1,2,2,9.00,1,2,2,9.00,41.27,250,250,250,1750,21.22,-1.8086,7,4,-1.0118,-2.0683,-2.0184,-1.3939,-0.6200,0.4572,-0.8499,-1.5287,443.60,435.03,433.48
484,MEX,48400138,48407809,07MS,048400,MEX0007,4840000,1,1,3,5,5,14.00,3,5,5,14.50,,250,150,100,1750,31.14,0.0983,6,4,-1.0118,-0.5105,-0.6068,1.0346,2.0871,0.4572,0.9114,0.3691,394.77,436.62,410.46
484,MEX,48400138,48407837,07MS,048400,MEX0007,4840000,1,3,4,6,6,16.00,4,6,6,16.00,26.85,250,200,200,,21.60,-0.4392,9,5,-1.0752,-0.5977,-0.6068,0.3622,1.4931,2.0073,-0.5062,-0.9513,559.30,533.50,554.09
484,MEX,48400138,48407949,07MS,048400,MEX0007,4840000,1,1,5,5,5,14.00,5,5,5,14.50,31.15,200,200,250,1500,23.53,-0.6289,7,3,-0.1357,-0.7514,-0.1120,1.0346,0.3716,-1.0504,-0.1430,-1.0299,441.19,437.09,485.54
484,MEX,48400139,48400516,07MS,048400,MEX0007,4840000,1,1,6,6,6,16.00,6,6,6,16.00,76.65,,,,,19.49,0.6962,10,4,0.0477,-0.1089,-0.2810,,-2.3003,-0.1716,-1.0908,0.9078,448.38,403.80,391.71
484,MEX,48400139,48400684,07MS,048400,MEX0007,4840000,1,1,4,2,4,12.00,4,2,4,12.00,44.14,,,,,32.05,-0.4152,9,6,1.1793,0.7100,0.0895,,-0.6163,-0.5786,1.8425,0.9078,395.50,443.81,436.71
484,MEX,48400139,48401053,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,57.99,,,,,24.30,0.1235,9,7,0.0310,-0.1612,0.5498,,-0.6200,-0.5786,,0.1965,508.60,451.67,474.59
484,MEX,48400139,48401069,07MS,048400,MEX0007,4840000,1,2,0,5,5,14.00,0,5,5,14.50,17.00,,,,,,-1.0412,8,5,0.0477,-0.9137,-0.9400,,-1.2261,-1.6010,,,479.39,465.68,436.06
484,MEX,48400139,48401155,07MS,048400,MEX0007,4840000,1,3,1,1,1,6.00,1,1,1,6.00,25.63,,,,,26.18,-2.0015,9,4,-0.1357,-0.7636,-1.2275,1.0346,0.1494,-0.1716,1.8425,-0.7192,408.03,398.36,386.38
484,MEX,48400139,48401288,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,43.06,250,150,200,,43.62,-1.0500,6,3,-0.6947,-1.0057,-1.2275,1.0346,-0.5864,-0.6894,-1.5374,0.3691,441.53,465.28,469.77
484,MEX,48400139,48401379,07MS,048400,MEX0007,4840000,1,2,1,2,2,9.00,1,2,2,9.00,22.57,200,200,250,2000,21.09,-2.1968,4,4,-1.0752,-2.0013,-1.4787,1.0346,0.5102,-1.0504,1.8425,0.3334,500.31,557.48,521.01
484,MEX,48400139,48401459,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,53.77,,,,,23.92,0.0494,9,7,-0.6853,0.2425,0.1042,-0.6576,0.7586,-0.4740,-1.0908,0.9078,547.12,574.68,542.63
484,MEX,48400139,48401464,07MS,048400,MEX0007,4840000,1,2,2,1,2,9.00,2,1,2,9.00,44.14,250,150,200,,20.82,-1.4507,6,4,-1.0118,-0.6992,-1.2275,1.0346,1.0419,0.1041,0.1306,0.9078,350.27,377.41,383.17
484,MEX,48400139,48401541,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,88.70,250,200,200,3000,16.62,1.3762,10,9,-0.1357,1.3178,0.5447,1.0346,1.4882,0.8360,,0.9078,434.63,418.60,460.48
484,MEX,48400139,48401826,07MS,048400,MEX0007,4840000,1,2,6,5,6,16.00,6,5,6,16.00,44.94,,,,,26.81,-0.3480,5,5,0.0477,-1.6500,-0.9400,,0.4798,-0.5786,-0.8487,0.9078,472.27,463.80,433.10
484,MEX,48400139,48402035,07MS,048400,MEX0007,4840000,1,2,6,4,6,16.00,6,4,6,16.00,25.04,,,,,38.28,-0.3887,7,5,-0.6853,0.2439,-0.1400,,-1.6579,-1.4537,-1.3860,0.9078,419.45,416.59,428.32
484,MEX,48400139,48402274,07MS,048400,MEX0007,4840000,1,2,4,4,4,12.00,4,4,4,12.00,44.14,,,,,19.38,-0.7767,9,8,-0.6853,-0.2899,-1.1562,,0.0205,1.1813,0.4669,0.0157,379.08,458.65,459.23
484,MEX,48400139,48402770,07MS,048400,MEX0007,4840000,1,2,2,6,6,16.00,2,6,6,16.00,62.13,,,,,,0.3007,7,5,1.1793,-0.5718,-0.3928,,-0.5827,1.1813,0.9248,0.3334,388.27,444.54,407.33
484,MEX,48400139,48402848,07MS,048400,MEX0007,4840000,1,1,1,2,2,9.00,1,2,2,9.00,33.83,400,240,320,,22.55,-2.2589,2,2,-1.9560,-2.5048,-1.5166,0.2127,-0.1998,0.8329,0.1176,-2.3032,412.39,394.81,355.16
484,MEX,48400139,48403500,07MS,048400,MEX0007,4840000,1,3,6,5,6,16.00,6,5,6,16.00,43.33,250,200,300,,19.71,0.0444,8,4,-1.0118,-0.0983,-0.3490,1.0346,0.2464,-0.4740,,0.9078,494.79,510.78,471.33
484,MEX,48400139,48404060,07MS,048400,MEX0007,4840000,1,2,6,2,6,16.00,6,2,6,16.00,65.01,200,200,150,2100,22.79,0.1810,8,7,-1.2622,-0.4342,-0.5271,0.2169,-0.8885,-1.4494,1.0044,0.3334,439.08,433.94,466.51
484,MEX,48400139,48404867,07MS,048400,MEX0007,4840000,1,2,1,1,1,6.00,1,1,1,6.00,57.03,,,,,20.44,-1.1741,8,4,1.1793,0.1333,-0.6231,,0.5135,0.8360,0.1306,-1.0299,503.76,496.83,527.55
484,MEX,48400139,48404880,07MS,048400,MEX0007,4840000,1,2,5,4,5,14.00,5,4,5,14.50,50.37,,,,,26.57,-0.8397,4,7,-2.4403,-2.1172,-1.6559,,1.0383,0.8360,-1.0908,-1.6630,535.84,566.00,531.16
484,MEX,48400139,48405210,07MS,048400,MEX0007,4840000,1,2,4,2,4,12.00,4,2,4,12.00,62.13,250,200,300,1500,16.98,-0.4396,7,10,1.1793,-0.9388,-0.3918,1.0346,-0.6537,0.4572,1.8425,0.9078,410.18,428.28,419.50
484,MEX,48400139,48405784,07MS,048400,MEX0007,4840000,1,5,2,1,2,9.00,2,1,2,9.00,30.90,,,,,23.61,-1.0577,9,4,1.1793,-0.2202,0.0895,,-0.1030,0.0183,-1.0908,-1.8634,532.28,528.64,526.86
484,MEX,48400139,48406371,07MS,048400,MEX0007,4840000,1,1,6,4,6,16.00,6,4,6,16.00,44.94,,,,,20.52,-0.2173,5,6,0.0477,-0.9611,-0.6231,,1.0419,0.1093,0.8473,-1.0299,440.67,424.37,445.33
484,MEX,48400139,48406404,07MS,048400,MEX0007,4840000,1,1,5,5,5,14.00,5,5,5,14.50,41.27,250,200,250,,28.33,-0.9842,5,5,-1.3835,-1.8724,-1.2275,1.0346,1.4931,0.8360,1.5661,-0.1607,518.57,519.00,562.81
484,MEX,48400139,48406439,07MS,048400,MEX0007,4840000,1,3,6,5,6,16.00,6,5,6,16.00,65.01,200,200,250,1500,19.03,0.6944,6,7,1.1793,0.0371,0.0595,1.0346,0.5102,-0.0791,1.5661,-1.0299,539.72,469.76,509.66
484,MEX,48400139,48406559,07MS,048400,MEX0007,4840000,1,2,5,0,5,14.00,5,0,5,14.50,62.39,200,200,150,1500,23.31,0.2157,8,6,-0.6122,-0.0361,-0.3490,1.0346,-0.2336,-0.9282,1.2117,0.9078,474.19,462.72,478.86
484,MEX,48400139,48406611,07MS,048400,MEX0007,4840000,1,2,4,6,6,16.00,4,6,6,16.00,76.65,,,,,,1.2755,10,4,1.1793,1.5673,1.2943,,-0.1030,0.4572,,-0.3986,438.32,452.53,461.35
484,MEX,48400139,48406694,07MS,048400,MEX0007,4840000,1,1,5,2,5,14.00,5,2,5,14.50,48.10,200,200,200,1150,29.22,-1.4647,3,4,-1.8925,-4.2769,-3.7680,1.0346,0.1526,0.1041,-0.5743,0.3334,473.66,468.92,486.83
484,MEX,48400139,48406706,07MS,048400,MEX0007,4840000,1,5,6,6,6,16.00,6,6,6,16.00,85.85,,,,,25.40,1.2189,7,4,-0.6853,0.4952,0.1042,,0.9325,0.4546,-0.9152,0.9078,507.07,569.26,544.74
484,MEX,48400139,48407124,07MS,048400,MEX0007,4840000,1,1,6,6,6,16.00,6,6,6,16.00,76.65,,,,,21.22,0.2362,9,6,-1.0118,-0.9511,-0.8794,,-0.9225,-0.5786,-0.1409,0.9078,467.98,511.90,480.13
484,MEX,48400139,48407180,07MS,048400,MEX0007,4840000,1,2,2,4,4,12.00,2,4,4,12.00,25.04,,,,,18.75,-0.7798,10,10,0.0477,0.1343,-0.9400,1.0346,0.5102,-0.1744,1.7888,-2.4266,368.48,409.88,370.23
484,MEX,48400139,48407289,07MS,048400,MEX0007,4840000,1,2,5,5,5,14.00,5,5,5,14.50,59.18,250,150,150,2250,23.66,-0.5588,9,5,-1.3311,-1.8219,-1.9827,1.0346,2.0871,0.7368,0.1306,-0.3986,362.09,365.69,350.63
484,MEX,48400139,48407368,07MS,048400,MEX0007,4840000,1,2,6,6,6,16.00,6,6,6,16.00,81.05,,,,,17.58,-0.0008,5,6,-2.3391,-1.6026,-1.7779,-0.6576,0.7586,1.1813,1.8425,-2.1377,516.88,512.68,480.65
484,MEX,48400139,48407585,07MS,048400,MEX0007,4840000,1,2,5,6,6,16.00,5,6,6,16.00,80.46,225,180,180,1575,19.72,0.6270,6,8,-1.0527,-0.2262,-1.0269,1.0346,0.5102,0.7368,0.1306,-1.5628,375.88,446.61,407.73
484,MEX,48400139,48407645,07MS,048400,MEX0007,4840000,1,2,2,2,2,9.00,2,2,2,9.00,32.50,,,,,21.97,-1.2781,7,6,0.0477,0.1528,-0.3629,,-0.2288,0.4572,0.5711,0.9078,489.93,526.02,469.15
484,MEX,48400139,48407651,07MS,048400,MEX0007,4840000,1,2,0,5,5,14.00,0,5,5,14.50,22.57,,,,,11.25,-1.1995,4,2,0.0310,-2.5461,-1.8928,,0.2464,0.5464,1.5661,-0.1607,374.48,392.38,354.92
484,MEX,48400140,48402443,07MS,048400,MEX0009,4840000,1,1,0,0,0,3.00,0,0,0,3.00,17.00,,,,,22.22,-3.9743,3,0,-1.3835,-4.3829,-3.7680,,0.8980,0.5464,1.3115,-0.3715,324.83,351.92,338.23
484,MEX,48400140,48403359,07MS,048400,MEX0009,4840000,1,1,1,1,1,6.00,1,1,1,6.00,16.50,,,,,20.70,-3.0232,3,0,-1.3850,-2.7278,-2.2287,,1.5391,2.0073,,-1.0497,348.97,330.09,383.94
484,MEX,48400140,48404111,07MS,048400,MEX0009,4840000,1,1,1,2,2,9.00,1,2,2,9.00,22.57,,,,,24.89,-2.8921,2,0,-1.6618,-3.6674,-2.9116,,0.3812,0.8329,0.5711,-1.0299,509.68,576.18,532.00
484,MEX,48400140,48404623,07MS,048400,MEX0009,4840000,1,1,1,2,2,9.00,1,2,2,9.00,22.57,,,,,22.77,-2.7761,3,0,-3.0862,-3.1401,-2.9116,,1.5391,2.0073,1.5661,-1.0299,321.02,382.39,408.71
484,MEX,48400141,48401520,07MS,048400,MEX0006,4840000,1,2,6,6,6,16.00,6,6,6,16.00,79.74,250,250,350,2250,17.96,1.3275,10,10,1.1793,1.5698,0.6901,1.0346,-0.0999,0.4572,1.2117,0.3334,330.98,382.71,354.75
484,MEX,48400141,48402630,07MS,048400,MEX0006,4840000,1,6,6,6,6,16.00,6,6,6,16.00,70.34,,,,,17.48,1.8158,11,10,-0.1357,2.6664,1.0192,,0.0205,-0.1687,-0.2393,-1.7327,402.69,444.63,452.71
484,MEX,48400141,48404641,07MS,048400,MEX0006,4840000,1,4,3,3,3,12.00,3,3,3,12.00,66.42,,,,,,-0.4169,6,7,-1.3835,-1.0674,-1.5044,,-0.9225,-0.5819,0.1306,0.9078,467.23,510.84,484.49
484,MEX,48400141,48405589,07MS,048400,MEX0006,4840000,1,3,6,6,6,16.00,6,6,6,16.00,57.03,250,250,300,,21.22,0.0310,9,4,-1.0752,-0.8820,-0.3490,1.0346,-1.0370,-0.9282,-0.3258,0.9078,452.51,495.56,472.01
484,MEX,48400141,48406663,07MS,048400,MEX0006,4840000,1,3,6,5,6,16.00,6,5,6,16.00,62.13,,,,,,0.2263,9,6,1.1793,-0.9112,-0.2810,,-0.3335,-0.5786,1.5661,0.0157,412.77,417.67,428.12
484,MEX,48400142,48400043,07MS,048400,MEX0007,4840000,1,3,1,6,6,16.00,1,6,6,16.00,32.50,,,,,23.31,-0.8889,3,9,-1.3835,-1.7014,-2.3112,,-0.9225,-0.0791,0.1306,-0.3986,495.38,531.49,526.11
484,MEX,48400142,48400203,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,39.04,,,,,24.09,-2.0559,2,4,-3.0862,-2.8656,-2.9116,,0.5068,0.5464,0.0422,-0.2702,476.64,507.75,456.40
484,MEX,48400142,48400220,07MS,048400,MEX0007,4840000,1,1,2,4,4,12.00,2,4,4,12.00,17.00,,,,,28.73,-1.9345,7,7,-3.0862,-1.6219,-1.7779,,-0.8885,-0.5786,0.8504,-1.0299,396.23,413.83,432.82
484,MEX,48400142,48400295,07MS,048400,MEX0007,4840000,1,1,1,1,1,6.00,1,1,1,6.00,16.38,,,,,17.58,-3.2682,4,4,-1.7257,-2.9239,-2.4931,,-0.9225,-0.1687,-1.1073,-2.1377,318.16,362.09,315.11
484,MEX,48400142,48400341,07MS,048400,MEX0007,4840000,1,1,4,2,4,12.00,4,2,4,12.00,24.16,250,250,250,1750,22.84,-1.9066,1,3,-1.3835,-2.5010,-2.5634,1.0346,-0.6200,-0.5786,,0.9078,474.88,509.01,469.29
484,MEX,48400142,48400353,07MS,048400,MEX0007,4840000,1,1,1,2,2,9.00,1,2,2,9.00,,,,,,,-2.0667,3,6,-3.0862,-1.9308,-2.3112,,,-1.6010,-0.2393,-2.1635,439.53,435.21,432.38
484,MEX,48400142,48400586,07MS,048400,MEX0007,4840000,1,1,5,1,5,14.00,1,1,1,6.00,28.70,200,200,200,1750,24.14,-2.8727,5,9,-1.9560,-2.2649,-2.3112,-1.5824,-0.0042,0.1041,-0.9044,-1.0299,455.07,487.80,458.06
